"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+7.76332750000E+008, -1.57458520056E+002, +0.00000000000E+000
+7.77738968750E+008, -1.59698957101E+002, +0.00000000000E+000
+7.79145187500E+008, -1.61934312590E+002, +0.00000000000E+000
+7.80551406250E+008, -1.64172556322E+002, +0.00000000000E+000
+7.81957625000E+008, -1.66419556098E+002, +0.00000000000E+000
+7.83363843750E+008, -1.68657714825E+002, +0.00000000000E+000
+7.84770062500E+008, -1.70902317770E+002, +0.00000000000E+000
+7.86176281250E+008, -1.73137213746E+002, +0.00000000000E+000
+7.87582500000E+008, -1.75382166435E+002, +0.00000000000E+000
+7.88988718750E+008, -1.77617242136E+002, +0.00000000000E+000
+7.90394937500E+008, -1.79852678546E+002, +0.00000000000E+000
+7.91801156250E+008, +1.77902127110E+002, +0.00000000000E+000
+7.93207375000E+008, +1.75672397657E+002, +0.00000000000E+000
+7.94613593750E+008, +1.73426902288E+002, +0.00000000000E+000
+7.96019812500E+008, +1.71193570194E+002, +0.00000000000E+000
+7.97426031250E+008, +1.68946859115E+002, +0.00000000000E+000
+7.98832250000E+008, +1.66705859911E+002, +0.00000000000E+000
+8.00238468750E+008, +1.64463581458E+002, +0.00000000000E+000
+8.01644687500E+008, +1.62227877272E+002, +0.00000000000E+000
+8.03050906250E+008, +1.59979389764E+002, +0.00000000000E+000
+8.04457125000E+008, +1.57755353347E+002, +0.00000000000E+000
+8.05863343750E+008, +1.55504014973E+002, +0.00000000000E+000
+8.07269562500E+008, +1.53277222722E+002, +0.00000000000E+000
+8.08675781250E+008, +1.51016835387E+002, +0.00000000000E+000
+8.10082000000E+008, +1.48769367983E+002, +0.00000000000E+000
+8.11488218750E+008, +1.46544558469E+002, +0.00000000000E+000
+8.12894437500E+008, +1.44302440769E+002, +0.00000000000E+000
+8.14300656250E+008, +1.42055978192E+002, +0.00000000000E+000
+8.15706875000E+008, +1.39822189793E+002, +0.00000000000E+000
+8.17113093750E+008, +1.37583806834E+002, +0.00000000000E+000
+8.18519312500E+008, +1.35326896384E+002, +0.00000000000E+000
+8.19925531250E+008, +1.33102364105E+002, +0.00000000000E+000
+8.21331750000E+008, +1.30845464169E+002, +0.00000000000E+000
+8.22737968750E+008, +1.28613765894E+002, +0.00000000000E+000
+8.24144187500E+008, +1.26378194132E+002, +0.00000000000E+000
+8.25550406250E+008, +1.24133716466E+002, +0.00000000000E+000
+8.26956625000E+008, +1.21902100391E+002, +0.00000000000E+000
+8.28362843750E+008, +1.19639463831E+002, +0.00000000000E+000
+8.29769062500E+008, +1.17412736796E+002, +0.00000000000E+000
+8.31175281250E+008, +1.15167644105E+002, +0.00000000000E+000
+8.32581500000E+008, +1.12929408318E+002, +0.00000000000E+000
+8.33987718750E+008, +1.10694599970E+002, +0.00000000000E+000
+8.35393937500E+008, +1.08452412077E+002, +0.00000000000E+000
+8.36800156250E+008, +1.06199352699E+002, +0.00000000000E+000
+8.38206375000E+008, +1.03964613983E+002, +0.00000000000E+000
+8.39612593750E+008, +1.01724587641E+002, +0.00000000000E+000
+8.41018812500E+008, +9.94914372420E+001, +0.00000000000E+000
+8.42425031250E+008, +9.72503351437E+001, +0.00000000000E+000
+8.43831250000E+008, +9.50057502481E+001, +0.00000000000E+000
+8.45237468750E+008, +9.27760868706E+001, +0.00000000000E+000
+8.46643687500E+008, +9.05232246104E+001, +0.00000000000E+000
+8.48049906250E+008, +8.82849989025E+001, +0.00000000000E+000
+8.49456125000E+008, +8.60622630749E+001, +0.00000000000E+000
+8.50862343750E+008, +8.38107908311E+001, +0.00000000000E+000
+8.52268562500E+008, +8.15735782021E+001, +0.00000000000E+000
+8.53674781250E+008, +7.93354491344E+001, +0.00000000000E+000
+8.55081000000E+008, +7.71047295152E+001, +0.00000000000E+000
+8.56487218750E+008, +7.48712671654E+001, +0.00000000000E+000
+8.57893437500E+008, +7.26335158041E+001, +0.00000000000E+000
+8.59299656250E+008, +7.03822977084E+001, +0.00000000000E+000
+8.60705875000E+008, +6.81428462401E+001, +0.00000000000E+000
+8.62112093750E+008, +6.59195545425E+001, +0.00000000000E+000
