"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.44017595308E+009, +1.82900984972E-003, +8.16114157710E-002
+1.44281524927E+009, +1.85720098106E-003, +8.25128739623E-002
+1.44545454545E+009, +1.91007271467E-003, +8.33914848498E-002
+1.44809384164E+009, +1.96411766998E-003, +8.42844838929E-002
+1.45073313783E+009, +2.01350434285E-003, +8.52329984066E-002
+1.45337243402E+009, +2.02102055761E-003, +8.61549773726E-002
+1.45601173021E+009, +2.08167172735E-003, +8.71241949077E-002
+1.45865102639E+009, +2.15687067751E-003, +8.80955670497E-002
+1.46129032258E+009, +2.19452233860E-003, +8.90975544302E-002
+1.46392961877E+009, +2.22157554510E-003, +9.01061101477E-002
+1.46656891496E+009, +2.28486400403E-003, +9.11542710705E-002
+1.46920821114E+009, +2.35723326457E-003, +9.22166895679E-002
+1.47184750733E+009, +2.41867684154E-003, +9.33173897346E-002
+1.47448680352E+009, +2.48826229787E-003, +9.44124251201E-002
+1.47712609971E+009, +2.55311323194E-003, +9.55742325949E-002
+1.47976539589E+009, +2.62284132831E-003, +9.67598026120E-002
+1.48240469208E+009, +2.69610520907E-003, +9.79309783656E-002
+1.48504398827E+009, +2.77705115137E-003, +9.91486769904E-002
+1.48768328446E+009, +2.84761426776E-003, +1.00427605892E-001
+1.49032258065E+009, +2.94487616016E-003, +1.01715164837E-001
+1.49296187683E+009, +2.99004667530E-003, +1.03043741643E-001
+1.49560117302E+009, +3.09719855165E-003, +1.04374923174E-001
+1.49824046921E+009, +3.16794558372E-003, +1.05724971699E-001
+1.50087976540E+009, +3.29723317341E-003, +1.07174824698E-001
+1.50351906158E+009, +3.37211843040E-003, +1.08667420889E-001
+1.50615835777E+009, +3.47919523100E-003, +1.10121694252E-001
+1.50879765396E+009, +3.54007231115E-003, +1.11665815611E-001
+1.51143695015E+009, +3.67683341016E-003, +1.13258607073E-001
+1.51407624633E+009, +3.78102294812E-003, +1.14867188878E-001
+1.51671554252E+009, +3.91892015311E-003, +1.16559407609E-001
+1.51935483871E+009, +4.00162109048E-003, +1.18291864165E-001
+1.52199413490E+009, +4.15110301047E-003, +1.20054274855E-001
+1.52463343109E+009, +4.25703682381E-003, +1.21872938677E-001
+1.52727272727E+009, +4.39858386591E-003, +1.23762460400E-001
+1.52991202346E+009, +4.53456337932E-003, +1.25663444673E-001
+1.53255131965E+009, +4.68338955693E-003, +1.27639346729E-001
+1.53519061584E+009, +4.84100246435E-003, +1.29675648035E-001
+1.53782991202E+009, +5.00711803351E-003, +1.31801561515E-001
+1.54046920821E+009, +5.16481752234E-003, +1.33977123825E-001
+1.54310850440E+009, +5.35003484320E-003, +1.36172030646E-001
+1.54574780059E+009, +5.52988665287E-003, +1.38497717121E-001
+1.54838709677E+009, +5.71625302059E-003, +1.40916645528E-001
+1.55102639296E+009, +5.91773204041E-003, +1.43362931399E-001
+1.55366568915E+009, +6.16153209696E-003, +1.45884122499E-001
+1.55630498534E+009, +6.36339944147E-003, +1.48581969070E-001
+1.55894428152E+009, +6.59645128060E-003, +1.51287821348E-001
+1.56158357771E+009, +6.81689749206E-003, +1.54160439716E-001
+1.56422287390E+009, +7.10569625256E-003, +1.57169630761E-001
+1.56686217009E+009, +7.36343331657E-003, +1.60231838918E-001
+1.56950146628E+009, +7.66306774692E-003, +1.63458459181E-001
+1.57214076246E+009, +7.97686056534E-003, +1.66813421458E-001
+1.57478005865E+009, +8.33287228272E-003, +1.70237437895E-001
+1.57741935484E+009, +8.62896317635E-003, +1.73846376351E-001
+1.58005865103E+009, +9.07482052743E-003, +1.77609460622E-001
+1.58269794721E+009, +9.43368785604E-003, +1.81578141722E-001
+1.58533724340E+009, +9.89524789318E-003, +1.85731301027E-001
+1.58797653959E+009, +1.02960705316E-002, +1.89943324588E-001
+1.59061583578E+009, +1.07352437037E-002, +1.94343655590E-001
+1.59325513196E+009, +1.13040672387E-002, +1.99180281526E-001
+1.59589442815E+009, +1.18204628134E-002, +2.03985244429E-001
+1.59853372434E+009, +1.24275172716E-002, +2.09225520576E-001
+1.60117302053E+009, +1.29538061997E-002, +2.14688560805E-001
+1.60381231672E+009, +1.37929620924E-002, +2.20446250358E-001
+1.60645161290E+009, +1.45182495842E-002, +2.26507104152E-001
+1.60909090909E+009, +1.54176544445E-002, +2.32871963454E-001
+1.61173020528E+009, +1.64933522151E-002, +2.39618065931E-001
