"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.40322580645E+009, +5.27309408943E-005, +5.75220781711E-003
+1.40586510264E+009, +5.50206087229E-005, +5.75950888922E-003
+1.40850439883E+009, +5.75992457257E-005, +5.76631192239E-003
+1.41114369501E+009, +5.49790907859E-005, +5.77759028284E-003
+1.41378299120E+009, +6.02262297436E-005, +5.78744061678E-003
+1.41642228739E+009, +5.57462224126E-005, +5.79372135326E-003
+1.41906158358E+009, +6.20670774111E-005, +5.80653061680E-003
+1.42170087977E+009, +5.82635825479E-005, +5.81670683988E-003
+1.42434017595E+009, +6.37586112693E-005, +5.82730744913E-003
+1.42697947214E+009, +5.96854931339E-005, +5.83610646464E-003
+1.42961876833E+009, +5.95491639835E-005, +5.84900880388E-003
+1.43225806452E+009, +6.13005007264E-005, +5.86258567217E-003
+1.43489736070E+009, +6.23745576009E-005, +5.87409675648E-003
+1.43753665689E+009, +6.02189452307E-005, +5.88315862975E-003
+1.44017595308E+009, +5.80926038736E-005, +5.89690085247E-003
+1.44281524927E+009, +6.11625144451E-005, +5.90698763229E-003
+1.44545454545E+009, +6.21487740956E-005, +5.91852698620E-003
+1.44809384164E+009, +5.96232009410E-005, +5.93237684951E-003
+1.45073313783E+009, +6.08855203037E-005, +5.94214369882E-003
+1.45337243402E+009, +5.77374939254E-005, +5.95911965088E-003
+1.45601173021E+009, +5.89622826698E-005, +5.97219608118E-003
+1.45865102639E+009, +5.91880145734E-005, +5.98296174965E-003
+1.46129032258E+009, +5.80493473982E-005, +5.99779650874E-003
+1.46392961877E+009, +6.08325418384E-005, +6.01173664435E-003
+1.46656891496E+009, +6.04721487105E-005, +6.02760978511E-003
+1.46920821114E+009, +5.79115099144E-005, +6.03805988543E-003
+1.47184750733E+009, +6.01844373629E-005, +6.05207058865E-003
+1.47448680352E+009, +5.75376972058E-005, +6.06512710410E-003
+1.47712609971E+009, +5.20929377577E-005, +6.07684958405E-003
+1.47976539589E+009, +5.81399275946E-005, +6.09185381149E-003
+1.48240469208E+009, +5.29772980116E-005, +6.10616941524E-003
+1.48504398827E+009, +5.39084092979E-005, +6.11424253406E-003
+1.48768328446E+009, +5.26645295614E-005, +6.12879777550E-003
+1.49032258065E+009, +4.57411146345E-005, +6.14188694854E-003
+1.49296187683E+009, +4.86061223127E-005, +6.14989202495E-003
+1.49560117302E+009, +4.99017518751E-005, +6.16023697823E-003
+1.49824046921E+009, +4.43774494126E-005, +6.17010335788E-003
+1.50087976540E+009, +4.73640698023E-005, +6.18198771365E-003
+1.50351906158E+009, +4.61972343480E-005, +6.19170603035E-003
+1.50615835777E+009, +4.42795112033E-005, +6.20394162887E-003
+1.50879765396E+009, +4.53165693272E-005, +6.21349966773E-003
+1.51143695015E+009, +4.63198012050E-005, +6.21801751536E-003
+1.51407624633E+009, +4.72303312974E-005, +6.22983554446E-003
+1.51671554252E+009, +4.56194008071E-005, +6.23869508992E-003
+1.51935483871E+009, +4.85747633311E-005, +6.24906723117E-003
+1.52199413490E+009, +4.83954299915E-005, +6.25743042546E-003
+1.52463343109E+009, +5.00384460925E-005, +6.27278839051E-003
+1.52727272727E+009, +5.67137964278E-005, +6.28112006956E-003
+1.52991202346E+009, +5.13139068596E-005, +6.29250201984E-003
+1.53255131965E+009, +5.14165168904E-005, +6.30423747325E-003
+1.53519061584E+009, +5.52179301026E-005, +6.31206410013E-003
+1.53782991202E+009, +5.33308882101E-005, +6.32723127062E-003
+1.54046920821E+009, +5.01671402741E-005, +6.33908370342E-003
+1.54310850440E+009, +5.47209960736E-005, +6.34541080152E-003
+1.54574780059E+009, +5.25176341549E-005, +6.35786797326E-003
+1.54838709677E+009, +5.28832726482E-005, +6.36550311934E-003
+1.55102639296E+009, +5.59522643784E-005, +6.37833783278E-003
+1.55366568915E+009, +5.72643597320E-005, +6.39087460975E-003
+1.55630498534E+009, +5.78189841113E-005, +6.40298547087E-003
+1.55894428152E+009, +6.18112830232E-005, +6.41264449603E-003
+1.56158357771E+009, +6.30742290071E-005, +6.43103063757E-003
+1.56422287390E+009, +6.25430258824E-005, +6.44502574025E-003
+1.56686217009E+009, +6.85415746331E-005, +6.45657956560E-003
+1.56950146628E+009, +6.35878110588E-005, +6.46956132009E-003
+1.57214076246E+009, +6.30510272826E-005, +6.48488508539E-003
+1.57478005865E+009, +6.84524799305E-005, +6.50006403796E-003
+1.57741935484E+009, +6.54653214681E-005, +6.51566911174E-003
+1.58005865103E+009, +6.34287535614E-005, +6.52564669394E-003
+1.58269794721E+009, +6.31198551357E-005, +6.54028199372E-003
+1.58533724340E+009, +6.08326443694E-005, +6.55704661731E-003
+1.58797653959E+009, +6.44543680092E-005, +6.57076064195E-003
+1.59061583578E+009, +6.29791513413E-005, +6.58765379032E-003
+1.59325513196E+009, +6.02463135295E-005, +6.59900466886E-003
+1.59589442815E+009, +5.91760220339E-005, +6.61112027396E-003
+1.59853372434E+009, +6.32733307178E-005, +6.62741398482E-003
+1.60117302053E+009, +6.13091006519E-005, +6.64086801442E-003
+1.60381231672E+009, +6.33936435206E-005, +6.65504128128E-003
+1.60645161290E+009, +5.81168393515E-005, +6.66501508515E-003
+1.60909090909E+009, +5.68538233816E-005, +6.67738778301E-003
+1.61173020528E+009, +5.69050461834E-005, +6.69072793315E-003
+1.61436950147E+009, +5.76277606641E-005, +6.69859736065E-003
+1.61700879765E+009, +5.93767104803E-005, +6.71461978770E-003
+1.61964809384E+009, +5.25960892318E-005, +6.72211502269E-003
+1.62228739003E+009, +5.72749080758E-005, +6.73153968892E-003
+1.62492668622E+009, +6.02514966313E-005, +6.74376433003E-003
+1.62756598240E+009, +5.67446130111E-005, +6.75573559046E-003
+1.63020527859E+009, +5.81108601068E-005, +6.76868205517E-003
+1.63284457478E+009, +5.65727347474E-005, +6.77671434984E-003
+1.63548387097E+009, +5.49301004894E-005, +6.79010570121E-003
+1.63812316716E+009, +5.44333584164E-005, +6.80118885423E-003
+1.64076246334E+009, +5.67774147628E-005, +6.80733154303E-003
+1.64340175953E+009, +5.33434320405E-005, +6.81850910422E-003
+1.64604105572E+009, +5.11436756562E-005, +6.82523416092E-003
+1.64868035191E+009, +5.41869200390E-005, +6.83790153898E-003
+1.65131964809E+009, +5.06693311714E-005, +6.84529698903E-003
+1.65395894428E+009, +5.32919031920E-005, +6.85933752407E-003
+1.65659824047E+009, +5.62885106485E-005, +6.86271652702E-003
+1.65923753666E+009, +5.59891767875E-005, +6.87461771513E-003
+1.66187683284E+009, +5.59365091926E-005, +6.88499929790E-003
+1.66451612903E+009, +5.82706676329E-005, +6.90040391518E-003
+1.66715542522E+009, +5.73225907478E-005, +6.90825399028E-003
+1.66979472141E+009, +6.00458612995E-005, +6.91981882612E-003
+1.67243401760E+009, +5.79617779564E-005, +6.93588949352E-003
+1.67507331378E+009, +6.15577200465E-005, +6.94636361492E-003
+1.67771260997E+009, +6.11136602481E-005, +6.95824438731E-003
+1.68035190616E+009, +6.57442651425E-005, +6.96926708220E-003
+1.68299120235E+009, +6.67228977514E-005, +6.98358937463E-003
+1.68563049853E+009, +6.65586137174E-005, +6.99749202878E-003
+1.68826979472E+009, +6.47778589610E-005, +7.01145480481E-003
+1.69090909091E+009, +6.77476440514E-005, +7.02582656505E-003
+1.69354838710E+009, +6.67581252468E-005, +7.03697113305E-003
+1.69618768328E+009, +6.92348191322E-005, +7.05875290674E-003
+1.69882697947E+009, +6.42489318772E-005, +7.06159761913E-003
+1.70146627566E+009, +6.40794467174E-005, +7.08396878030E-003
+1.70410557185E+009, +7.02660162710E-005, +7.09592993792E-003
+1.70674486804E+009, +6.73520574403E-005, +7.10364651379E-003
+1.70938416422E+009, +6.71988636907E-005, +7.12123649552E-003
+1.71202346041E+009, +6.64753149963E-005, +7.13695881274E-003
+1.71466275660E+009, +7.00539128455E-005, +7.15144039419E-003
+1.71730205279E+009, +6.99844232550E-005, +7.16554189150E-003
+1.71994134897E+009, +6.82479996835E-005, +7.17514355384E-003
+1.72258064516E+009, +6.41318630006E-005, +7.19308154519E-003
+1.72521994135E+009, +6.79487693171E-005, +7.20597400798E-003
+1.72785923754E+009, +6.68401970755E-005, +7.22019531103E-003
+1.73049853372E+009, +6.74331585588E-005, +7.23080032353E-003
+1.73313782991E+009, +6.13930676021E-005, +7.24059299086E-003
+1.73577712610E+009, +6.75465766403E-005, +7.25751838851E-003
+1.73841642229E+009, +6.40944314746E-005, +7.26483935230E-003
+1.74105571848E+009, +5.92456818566E-005, +7.27829838604E-003
+1.74369501466E+009, +5.82498191022E-005, +7.29010916657E-003
+1.74633431085E+009, +6.07403949897E-005, +7.30450716115E-003
+1.74897360704E+009, +5.35980028347E-005, +7.31434414504E-003
+1.75161290323E+009, +5.51401115621E-005, +7.31922854939E-003
+1.75425219941E+009, +5.18453223872E-005, +7.33054647572E-003
+1.75689149560E+009, +5.37151383150E-005, +7.34364164256E-003
+1.75953079179E+009, +5.37740736842E-005, +7.35152771309E-003
+1.76217008798E+009, +5.55230322148E-005, +7.35944559805E-003
+1.76480938416E+009, +5.93836382528E-005, +7.36768194082E-003
+1.76744868035E+009, +5.55756739019E-005, +7.37527517872E-003
+1.77008797654E+009, +5.64579703454E-005, +7.39060204640E-003
+1.77272727273E+009, +6.14424859233E-005, +7.39920349709E-003
+1.77536656891E+009, +6.12033783235E-005, +7.41030234154E-003
+1.77800586510E+009, +5.96627264875E-005, +7.42051098278E-003
+1.78064516129E+009, +5.98096294778E-005, +7.42980785827E-003
+1.78328445748E+009, +6.10745876453E-005, +7.43783240795E-003
+1.78592375367E+009, +6.05467036465E-005, +7.44899378835E-003
+1.78856304985E+009, +5.92076408201E-005, +7.45841573423E-003
+1.79120234604E+009, +6.58700892903E-005, +7.47077674107E-003
+1.79384164223E+009, +6.37755313933E-005, +7.48244640203E-003
+1.79648093842E+009, +6.38428256999E-005, +7.49703795899E-003
+1.79912023460E+009, +6.35434638477E-005, +7.50349373953E-003
+1.80175953079E+009, +6.81187723463E-005, +7.51939871086E-003
+1.80439882698E+009, +6.72383407584E-005, +7.53443410586E-003
+1.80703812317E+009, +6.96864900298E-005, +7.54573905904E-003
+1.80967741935E+009, +7.51941289705E-005, +7.56093536247E-003
+1.81231671554E+009, +7.38125722274E-005, +7.57149940395E-003
+1.81495601173E+009, +7.40600490311E-005, +7.58720484961E-003
+1.81759530792E+009, +7.25792364450E-005, +7.60173529431E-003
+1.82023460411E+009, +7.96827495957E-005, +7.61824686751E-003
+1.82287390029E+009, +7.86375157473E-005, +7.63247464458E-003
+1.82551319648E+009, +7.55266125849E-005, +7.64991403535E-003
+1.82815249267E+009, +8.01764674752E-005, +7.66552969954E-003
+1.83079178886E+009, +8.34301431651E-005, +7.68138103373E-003
+1.83343108504E+009, +7.87574816837E-005, +7.69774679917E-003
+1.83607038123E+009, +7.91005006629E-005, +7.71124943608E-003
+1.83870967742E+009, +7.62811791326E-005, +7.72998603453E-003
+1.84134897361E+009, +8.23106635643E-005, +7.73999202303E-003
+1.84398826979E+009, +7.85355555580E-005, +7.75458302856E-003
+1.84662756598E+009, +7.64116445391E-005, +7.77408958177E-003
+1.84926686217E+009, +7.54123708137E-005, +7.78593839538E-003
+1.85190615836E+009, +7.91724563972E-005, +7.79963374456E-003
+1.85454545455E+009, +7.54920147999E-005, +7.81490007850E-003
+1.85718475073E+009, +7.40805646772E-005, +7.82263883829E-003
+1.85982404692E+009, +7.72995284786E-005, +7.83858001013E-003
+1.86246334311E+009, +7.42718826039E-005, +7.84748532890E-003
+1.86510263930E+009, +7.11429785985E-005, +7.86055361850E-003
+1.86774193548E+009, +7.10918337209E-005, +7.87473002394E-003
+1.87038123167E+009, +7.22990906604E-005, +7.88227290767E-003
+1.87302052786E+009, +7.19283605408E-005, +7.89691162138E-003
+1.87565982405E+009, +6.86103327783E-005, +7.90598568943E-003
+1.87829912023E+009, +7.10728633676E-005, +7.91544252155E-003
+1.88093841642E+009, +6.92514101917E-005, +7.92390174007E-003
+1.88357771261E+009, +7.08131908746E-005, +7.93181889225E-003
+1.88621700880E+009, +6.69661366400E-005, +7.93963190111E-003
+1.88885630499E+009, +6.62108856345E-005, +7.95063993235E-003
+1.89149560117E+009, +6.79387217971E-005, +7.96609868095E-003
+1.89413489736E+009, +6.92992103855E-005, +7.96883122279E-003
+1.89677419355E+009, +6.90223525609E-005, +7.97886487668E-003
+1.89941348974E+009, +6.70313725443E-005, +7.98630046928E-003
+1.90205278592E+009, +6.89641242191E-005, +7.99755667705E-003
+1.90469208211E+009, +6.86273610367E-005, +8.00587596682E-003
+1.90733137830E+009, +6.80742574342E-005, +8.01271409691E-003
+1.90997067449E+009, +7.11796518867E-005, +8.02015422768E-003
+1.91260997067E+009, +7.26506122449E-005, +8.03241459241E-003
+1.91524926686E+009, +7.20551667000E-005, +8.04392865781E-003
+1.91788856305E+009, +7.40312118167E-005, +8.05583291634E-003
+1.92052785924E+009, +7.32203599584E-005, +8.06380130100E-003
+1.92316715543E+009, +7.92270038486E-005, +8.07878332714E-003
+1.92580645161E+009, +8.12566970705E-005, +8.08959375942E-003
+1.92844574780E+009, +8.00330426167E-005, +8.10398135202E-003
+1.93108504399E+009, +8.28271761808E-005, +8.11872066891E-003
+1.93372434018E+009, +8.00145456819E-005, +8.13288016185E-003
+1.93636363636E+009, +7.95356317913E-005, +8.14374476375E-003
+1.93900293255E+009, +8.23911795599E-005, +8.16332164194E-003
+1.94164222874E+009, +8.27427800990E-005, +8.17245450598E-003
+1.94428152493E+009, +8.25707171611E-005, +8.18671301445E-003
+1.94692082111E+009, +8.38586975849E-005, +8.20387413197E-003
+1.94956011730E+009, +8.79080282763E-005, +8.21967027100E-003
+1.95219941349E+009, +8.33314289259E-005, +8.23201321511E-003
+1.95483870968E+009, +8.66187768608E-005, +8.24895898143E-003
+1.95747800587E+009, +8.54093143079E-005, +8.26001324779E-003
+1.96011730205E+009, +8.24333085210E-005, +8.27567694723E-003
+1.96275659824E+009, +8.64993717829E-005, +8.29041158299E-003
+1.96539589443E+009, +8.81659628359E-005, +8.30437054931E-003
+1.96803519062E+009, +8.63675302764E-005, +8.31837823417E-003
+1.97067448680E+009, +8.34505604380E-005, +8.33750721904E-003
+1.97331378299E+009, +8.22848503181E-005, +8.34916933353E-003
+1.97595307918E+009, +8.59678235141E-005, +8.36514542980E-003
+1.97859237537E+009, +7.64702289732E-005, +8.37460360786E-003
+1.98123167155E+009, +8.33801163528E-005, +8.38617485804E-003
+1.98387096774E+009, +8.13723021226E-005, +8.39948869821E-003
+1.98651026393E+009, +8.01187436329E-005, +8.41296068078E-003
+1.98914956012E+009, +7.92531388668E-005, +8.42459929801E-003
+1.99178885630E+009, +8.30855415636E-005, +8.43594549301E-003
+1.99442815249E+009, +8.00420833654E-005, +8.45086662131E-003
+1.99706744868E+009, +7.82426955399E-005, +8.46114421694E-003
+1.99970674487E+009, +7.26279030043E-005, +8.46982165549E-003
+2.00234604106E+009, +7.41904565880E-005, +8.47998569099E-003
+2.00498533724E+009, +7.73520395849E-005, +8.48806191459E-003
+2.00762463343E+009, +7.28528390282E-005, +8.49835588535E-003
+2.01026392962E+009, +7.33798677591E-005, +8.50712160890E-003
+2.01290322581E+009, +6.89009781273E-005, +8.52034139145E-003
+2.01554252199E+009, +7.60810534632E-005, +8.52391930153E-003
+2.01818181818E+009, +7.30055571449E-005, +8.54034228557E-003
+2.02082111437E+009, +7.25439549615E-005, +8.54615735383E-003
+2.02346041056E+009, +7.57095717498E-005, +8.55738236069E-003
+2.02609970674E+009, +7.93521060158E-005, +8.56532464599E-003
+2.02873900293E+009, +8.22107602791E-005, +8.58010651004E-003
+2.03137829912E+009, +8.04712511768E-005, +8.58937571341E-003
+2.03401759531E+009, +8.00354604690E-005, +8.60314641300E-003
+2.03665689150E+009, +8.07366625640E-005, +8.61631144868E-003
+2.03929618768E+009, +8.10009572422E-005, +8.62600646284E-003
+2.04193548387E+009, +8.32109721748E-005, +8.63611442868E-003
+2.04457478006E+009, +8.37059632379E-005, +8.64893647747E-003
+2.04721407625E+009, +8.68550148554E-005, +8.66083753557E-003
+2.04985337243E+009, +9.17468258714E-005, +8.67340919215E-003
+2.05249266862E+009, +9.23648866445E-005, +8.69065729100E-003
+2.05513196481E+009, +9.00415106416E-005, +8.70379559746E-003
+2.05777126100E+009, +9.64542408924E-005, +8.71665023654E-003
+2.06041055718E+009, +9.70416369589E-005, +8.73538853877E-003
+2.06304985337E+009, +9.57983040226E-005, +8.74729547358E-003
+2.06568914956E+009, +9.25781906114E-005, +8.76193657175E-003
+2.06832844575E+009, +1.02589832725E-004, +8.78168210262E-003
+2.07096774194E+009, +1.01977215674E-004, +8.79798480540E-003
+2.07360703812E+009, +1.00446991548E-004, +8.81505024099E-003
+2.07624633431E+009, +1.00882669361E-004, +8.83167014280E-003
+2.07888563050E+009, +1.03385215745E-004, +8.84351160420E-003
+2.08152492669E+009, +1.05405794138E-004, +8.86744960589E-003
+2.08416422287E+009, +1.04543151537E-004, +8.87889414630E-003
+2.08680351906E+009, +1.00960073978E-004, +8.89610186742E-003
+2.08944281525E+009, +1.04784040785E-004, +8.91079207599E-003
+2.09208211144E+009, +1.01472533371E-004, +8.92544704326E-003
+2.09472140762E+009, +1.04440732254E-004, +8.94313283761E-003
+2.09736070381E+009, +1.01707826693E-004, +8.95783536427E-003
+2.10000000000E+009, +1.09035639207E-004, +8.97252176669E-003
+2.10263929619E+009, +1.02873819687E-004, +8.98512805926E-003
+2.10527859238E+009, +1.01220799515E-004, +8.99977992742E-003
+2.10791788856E+009, +9.99579907678E-005, +9.01134493384E-003
+2.11055718475E+009, +1.01247430557E-004, +9.02199985562E-003
+2.11319648094E+009, +1.01228296092E-004, +9.03906097810E-003
+2.11583577713E+009, +1.04116405396E-004, +9.05113786342E-003
+2.11847507331E+009, +9.86309807902E-005, +9.06389322259E-003
+2.12111436950E+009, +1.02187416885E-004, +9.07491627263E-003
+2.12375366569E+009, +1.05219792320E-004, +9.08639324092E-003
+2.12639296188E+009, +1.06330973563E-004, +9.09626312277E-003
+2.12903225806E+009, +1.00060814367E-004, +9.11351083923E-003
+2.13167155425E+009, +1.04740644936E-004, +9.12174125645E-003
+2.13431085044E+009, +1.03680530696E-004, +9.13617746771E-003
+2.13695014663E+009, +1.03596234046E-004, +9.14223720846E-003
+2.13958944282E+009, +1.02466087211E-004, +9.15298213680E-003
+2.14222873900E+009, +1.00454927942E-004, +9.16625428807E-003
+2.14486803519E+009, +9.97445318564E-005, +9.17452080487E-003
+2.14750733138E+009, +1.01645867150E-004, +9.18220432632E-003
+2.15014662757E+009, +9.91303047132E-005, +9.19260527179E-003
+2.15278592375E+009, +1.00481094830E-004, +9.19932216464E-003
+2.15542521994E+009, +1.03690647366E-004, +9.21197617629E-003
+2.15806451613E+009, +1.01247265582E-004, +9.22334981562E-003
+2.16070381232E+009, +1.02392677623E-004, +9.23874033796E-003
+2.16334310850E+009, +1.03415526168E-004, +9.24064141487E-003
+2.16598240469E+009, +1.06333103015E-004, +9.25681225228E-003
+2.16862170088E+009, +1.05344955794E-004, +9.26530485490E-003
+2.17126099707E+009, +1.04781178776E-004, +9.27814792444E-003
+2.17390029326E+009, +1.04833944732E-004, +9.29937800631E-003
+2.17653958944E+009, +1.07356793953E-004, +9.30720364396E-003
+2.17917888563E+009, +1.09226665040E-004, +9.32330460062E-003
+2.18181818182E+009, +1.10103432636E-004, +9.34292360490E-003
+2.18445747801E+009, +1.09114885625E-004, +9.35397953348E-003
+2.18709677419E+009, +1.04681798683E-004, +9.36909982341E-003
+2.18973607038E+009, +1.08728379284E-004, +9.38207151566E-003
+2.19237536657E+009, +1.09361908256E-004, +9.39561808003E-003
+2.19501466276E+009, +1.13387529105E-004, +9.41433632889E-003
+2.19765395894E+009, +1.12123810528E-004, +9.42599532406E-003
+2.20029325513E+009, +1.17375300558E-004, +9.44531479978E-003
+2.20293255132E+009, +1.15896589481E-004, +9.46063343204E-003
+2.20557184751E+009, +1.14325181382E-004, +9.47515743295E-003
+2.20821114370E+009, +1.16434623113E-004, +9.49316496986E-003
+2.21085043988E+009, +1.15305478458E-004, +9.50821477276E-003
+2.21348973607E+009, +1.15732422476E-004, +9.51959642167E-003
+2.21612903226E+009, +1.18241421408E-004, +9.54104451169E-003
+2.21876832845E+009, +1.14988508473E-004, +9.55396012173E-003
+2.22140762463E+009, +1.18129105384E-004, +9.56868146999E-003
+2.22404692082E+009, +1.15602869170E-004, +9.58737675704E-003
+2.22668621701E+009, +1.16336723331E-004, +9.59881485898E-003
+2.22932551320E+009, +1.15373654235E-004, +9.61780534773E-003
+2.23196480938E+009, +1.17230107931E-004, +9.62772690939E-003
+2.23460410557E+009, +1.16171941295E-004, +9.64704636126E-003
+2.23724340176E+009, +1.15718065750E-004, +9.65949103604E-003
+2.23988269795E+009, +1.13806698247E-004, +9.67583089542E-003
+2.24252199413E+009, +1.15414716040E-004, +9.68320049419E-003
+2.24516129032E+009, +1.13077256695E-004, +9.69937850046E-003
+2.24780058651E+009, +1.08859514902E-004, +9.70324868803E-003
+2.25043988270E+009, +1.06149212016E-004, +9.71469228922E-003
+2.25307917889E+009, +1.04530342468E-004, +9.72507319849E-003
+2.25571847507E+009, +1.02272546738E-004, +9.73403912866E-003
+2.25835777126E+009, +1.06210887977E-004, +9.74047493767E-003
+2.26099706745E+009, +1.06136637415E-004, +9.75327298320E-003
+2.26363636364E+009, +1.00738237709E-004, +9.75686984735E-003
+2.26627565982E+009, +1.05822615799E-004, +9.77410439822E-003
+2.26891495601E+009, +1.03714386555E-004, +9.77603133347E-003
+2.27155425220E+009, +1.02065752832E-004, +9.79050493562E-003
+2.27419354839E+009, +1.00236549615E-004, +9.80102813971E-003
+2.27683284457E+009, +1.01613344166E-004, +9.80883489689E-003
+2.27947214076E+009, +9.61616410949E-005, +9.81791406041E-003
+2.28211143695E+009, +1.00413952954E-004, +9.82861945006E-003
+2.28475073314E+009, +9.81586874281E-005, +9.84108602054E-003
+2.28739002933E+009, +1.01605700467E-004, +9.85279437822E-003
+2.29002932551E+009, +1.02876153104E-004, +9.86083804720E-003
+2.29266862170E+009, +9.60503801749E-005, +9.86995342550E-003
+2.29530791789E+009, +1.04333267813E-004, +9.88176043255E-003
+2.29794721408E+009, +1.07726701819E-004, +9.89760257026E-003
+2.30058651026E+009, +1.01447264120E-004, +9.90982627325E-003
+2.30322580645E+009, +1.06543132368E-004, +9.92192590708E-003
+2.30586510264E+009, +1.04443861356E-004, +9.93130176377E-003
+2.30850439883E+009, +1.08058232616E-004, +9.94524880822E-003
+2.31114369501E+009, +1.04716204129E-004, +9.96011137401E-003
+2.31378299120E+009, +1.12297162528E-004, +9.97762086366E-003
+2.31642228739E+009, +1.11386234991E-004, +9.98978374377E-003
+2.31906158358E+009, +1.13561161367E-004, +1.00071380173E-002
+2.32170087977E+009, +1.13485151874E-004, +1.00145887110E-002
+2.32434017595E+009, +1.11269818371E-004, +1.00339189682E-002
+2.32697947214E+009, +1.19796232352E-004, +1.00530304192E-002
+2.32961876833E+009, +1.22341217433E-004, +1.00713957561E-002
+2.33225806452E+009, +1.20632954875E-004, +1.00911334956E-002
+2.33489736070E+009, +1.21307175753E-004, +1.01061521188E-002
+2.33753665689E+009, +1.24484100670E-004, +1.01236778609E-002
+2.34017595308E+009, +1.23169520329E-004, +1.01420797602E-002
+2.34281524927E+009, +1.20274365075E-004, +1.01568384038E-002
+2.34545454545E+009, +1.23627197956E-004, +1.01711356282E-002
+2.34809384164E+009, +1.23649929194E-004, +1.01818624777E-002
+2.35073313783E+009, +1.21320871640E-004, +1.02012863526E-002
+2.35337243402E+009, +1.17278893140E-004, +1.02185039814E-002
+2.35601173021E+009, +1.20038726676E-004, +1.02286195427E-002
+2.35865102639E+009, +1.17080380287E-004, +1.02427793740E-002
+2.36129032258E+009, +1.23078733723E-004, +1.02558600151E-002
+2.36392961877E+009, +1.22750835235E-004, +1.02656747896E-002
+2.36656891496E+009, +1.16900128428E-004, +1.02789701635E-002
+2.36920821114E+009, +1.23826368000E-004, +1.02962929231E-002
+2.37184750733E+009, +1.18741257750E-004, +1.03067508225E-002
+2.37448680352E+009, +1.22473638263E-004, +1.03189586672E-002
+2.37712609971E+009, +1.15356633842E-004, +1.03325014648E-002
+2.37976539589E+009, +1.15438756414E-004, +1.03438247695E-002
+2.38240469208E+009, +1.19847109110E-004, +1.03547610026E-002
+2.38504398827E+009, +1.20294414927E-004, +1.03686187600E-002
+2.38768328446E+009, +1.13529230209E-004, +1.03740834320E-002
+2.39032258065E+009, +1.20239783625E-004, +1.03861714032E-002
+2.39296187683E+009, +1.15600058965E-004, +1.03991113099E-002
+2.39560117302E+009, +1.13990876716E-004, +1.04096512534E-002
+2.39824046921E+009, +1.14589918570E-004, +1.04207098424E-002
+2.40087976540E+009, +1.14370156286E-004, +1.04332369783E-002
+2.40351906158E+009, +1.16319522106E-004, +1.04395758496E-002
+2.40615835777E+009, +1.18319847918E-004, +1.04491237420E-002
+2.40879765396E+009, +1.16947744733E-004, +1.04620409056E-002
+2.41143695015E+009, +1.14636232439E-004, +1.04659668589E-002
+2.41407624633E+009, +1.18295101522E-004, +1.04718684177E-002
+2.41671554252E+009, +1.22572688542E-004, +1.04877465304E-002
+2.41935483871E+009, +1.19763368234E-004, +1.05024794118E-002
+2.42199413490E+009, +1.24733407584E-004, +1.05158383701E-002
+2.42463343109E+009, +1.23831136740E-004, +1.05265216101E-002
+2.42727272727E+009, +1.27309427955E-004, +1.05397933543E-002
+2.42991202346E+009, +1.30738584632E-004, +1.05538802761E-002
+2.43255131965E+009, +1.30035268539E-004, +1.05671830040E-002
+2.43519061584E+009, +1.28062639162E-004, +1.05849690510E-002
+2.43782991202E+009, +1.32275360575E-004, +1.06004733503E-002
+2.44046920821E+009, +1.31121044095E-004, +1.06176686854E-002
+2.44310850440E+009, +1.32635286482E-004, +1.06335046074E-002
+2.44574780059E+009, +1.32556943713E-004, +1.06499806079E-002
+2.44838709677E+009, +1.38786594816E-004, +1.06656801986E-002
+2.45102639296E+009, +1.32742011886E-004, +1.06840399201E-002
+2.45366568915E+009, +1.29433215064E-004, +1.07001133730E-002
+2.45630498534E+009, +1.31132747845E-004, +1.07127294528E-002
+2.45894428152E+009, +1.33528285810E-004, +1.07289813653E-002
+2.46158357771E+009, +1.37381611461E-004, +1.07402230712E-002
+2.46422287390E+009, +1.36049712492E-004, +1.07629067616E-002
+2.46686217009E+009, +1.34773684087E-004, +1.07759384612E-002
+2.46950146628E+009, +1.37784648297E-004, +1.07886933507E-002
+2.47214076246E+009, +1.37841131483E-004, +1.08091238027E-002
+2.47478005865E+009, +1.36612686699E-004, +1.08277597385E-002
+2.47741935484E+009, +1.36116970233E-004, +1.08404674558E-002
+2.48005865103E+009, +1.33392787934E-004, +1.08584185269E-002
+2.48269794721E+009, +1.31308806770E-004, +1.08753159496E-002
+2.48533724340E+009, +1.32896580874E-004, +1.08844856204E-002
+2.48797653959E+009, +1.31571474888E-004, +1.09034122487E-002
+2.49061583578E+009, +1.29990251658E-004, +1.09150772234E-002
+2.49325513196E+009, +1.26629251102E-004, +1.09281514844E-002
+2.49589442815E+009, +1.28278993737E-004, +1.09451864870E-002
+2.49853372434E+009, +1.30956511311E-004, +1.09496152369E-002
+2.50117302053E+009, +1.28546652032E-004, +1.09660492193E-002
+2.50381231672E+009, +1.28730576611E-004, +1.09780993527E-002
+2.50645161290E+009, +1.27345708475E-004, +1.09936593690E-002
+2.50909090909E+009, +1.24989300985E-004, +1.10008142792E-002
+2.51173020528E+009, +1.24345065660E-004, +1.10047992830E-002
+2.51436950147E+009, +1.30194063738E-004, +1.10209547515E-002
+2.51700879765E+009, +1.28491328296E-004, +1.10270245154E-002
